review_id,app_name,package_name,rating,review_date,review_text_original,review_text_clean,skip_flag,skip_category
e482cd4e-afe1-44f6-b6bd-e66909c116f2,GajiGesa,com.gajigesanative,5,2025-01-01,Mantap,mantap,True,TERLALU_PENDEK
5f8f61d6-5b25-41c1-b2a3-8dbfccfcb52b,GajiGesa,com.gajigesanative,1,2025-01-01,sering eror ga jelas,sering error tidak jelas,False,TIDAK_SKIP
2ab96cca-5c69-4e2b-bb2f-85cc2de62f3e,GajiGesa,com.gajigesanative,1,2024-12-15,tiap jawaban admin cuma copy paste dari atas bawah sama semua mungkin pencairan ga bisa karena udah kehabisan modal buat nalangi banyak rakyat +62 yg B.U uninstall aja lah. mending ga ngutang dari pd di PHP aplikasi yg banyak notif tpi ga realisasi kayak oejabat konoha,tiap jawaban administrator hanya copy paste dari atas bawah sama semuanya barangkali pencairan tidak bisa karena sudah kehabisan modal untuk nalangi banyak rakyat +62 yang b.u menghapus saja lah. mending tidak ngutang dari percaya diri di php aplikasi yang banyak notifikasi tapi tidak realisasi seperti oejabat konoha,False,TIDAK_SKIP
c58321d3-8519-40e9-bd06-1d5a1e675cba,GajiGesa,com.gajigesanative,5,2024-12-15,Good,bagus,True,TERLALU_PENDEK
f63ec345-dd85-4d4b-9e25-2a34b3972bab,GajiGesa,com.gajigesanative,5,2024-12-14,Mantap aplikasinya bisa membantu dan bisa menghindari dari pinjol,mantap aplikasinya bisa membantu dan bisa menghindari dari pinjol,False,TIDAK_SKIP
c3ddb927-27ff-480a-abf1-64bdc4395c74,GajiGesa,com.gajigesanative,3,2024-12-11,Kenapa di hp saya tidak bisa tambah rekening tidak ada fitur nya,mengapa di handphone saya tidak bisa tambah rekening tidak ada fitur aplikasi ya,False,TIDAK_SKIP
880590e1-d466-4966-850f-bf905962cdc3,GajiGesa,com.gajigesanative,1,2024-12-11,"kemaren"" lancar tapi sekarang kenapaa selalu di tolak saat mengajukan saya sudah coba berkali"" tetap tidak bisa... tolong bantuannya lahhh di cht juga g di respon","kemaren"" lancar sekali tapi sekarang kenapa selalu di tolak saat mengajukan saya sudah mencoba berkali"" tetap tidak bisa.. mohon bantuannya lah di cht juga tidak di merespons",False,TIDAK_SKIP
1d03485a-0d93-4ce6-8dd8-45ee72f1d066,GajiGesa,com.gajigesanative,1,2024-12-10,"saldo sudah terpotong tapi dana tidak masuk"", setatus nya selalu menunggu, tetapi saldo sudah berkurang","saldo sudah terpotong tapi dana tidak masuk"", setatus ya selalu menunggu, namun saldo sudah berkurang",False,TIDAK_SKIP
27e775a9-eacd-4640-accd-f63bca796369,GajiGesa,com.gajigesanative,2,2024-12-06,"knpa logout terus dan masa aktif nya 6 desember 2024 dibulan ini padahal masih kerja sama,sama PT","kenapa logout terus dan masa aktif ya 6 desember 2024 dibulan ini padahal masih kerja sama,sama perseroan terbatas",False,TIDAK_SKIP
f714092c-b3ae-46f4-9603-b414b300d04a,GajiGesa,com.gajigesanative,5,2024-12-05,sudah mengajukan pencairan sejak kemarin,sudah mengajukan pencairan sejak kemarin,False,TIDAK_SKIP
a72c3def-5107-43c5-a05f-5ebc2d1bd70a,GajiGesa,com.gajigesanative,5,2024-12-04,Smoga dapat eksis slamanya🫡,semoga dapat eksis slamanya,False,TIDAK_SKIP
e49c770c-20d8-4cc3-bea6-114363721dfa,GajiGesa,com.gajigesanative,1,2024-12-03,bikin gaji telat ni apk,membuat gaji terlambat ini aplikasi,False,TIDAK_SKIP
71106239-26e0-4cf3-9340-13db644ad5da,GajiGesa,com.gajigesanative,2,2024-11-30,Ini perbaikannya berapa hari tah ? Udh 2 hari perbaikan terus gak bisa login,ini perbaikannya berapa hari teh ? sudah 2 hari memperbaiki terus tidak bisa login,False,TIDAK_SKIP
cd72947c-dda6-4f1b-9d52-d1f2702caba1,GajiGesa,com.gajigesanative,1,2024-11-30,Pelayanan lambat cs dihubungi lama balesnya aplikasi gampang eror dibuka gak bisa tolong diperbaiki sistem kanyak gini mempersukit,pelayanan lambat layanan pelanggan dihubungi lama balesnya aplikasi mudah error dibuka tidak bisa mohon diperbaiki sistem kanyak begini mempersukit,False,TIDAK_SKIP
4976b331-365e-4f84-b5e4-989b2e5d37f0,GajiGesa,com.gajigesanative,2,2024-11-19,Sayangnya sudah tidak bisa di pakai lagi,sayangnya sudah tidak bisa di memakai lagi,False,TIDAK_SKIP
587ea6b5-a9db-43f4-ba2e-ae28f320679d,GajiGesa,com.gajigesanative,1,2024-11-18,"Bulan lalu ngambil pinjaman lancar 1 jam langsung cair, bulan ini kenapa gagal mulu udah dicoba berkali-kali masih gagal. sampe kucoba TF ke rekening lain juga gagal, kenapa ini?? lagi butuh²nya malah erorr gajelas gini.","bulan kemudian mengambil meminjam lancar sekali 1 jam segera cair, bulan ini mengapa gagal melulu sudah dicoba berkali-kali masih gagal. sampai kucoba transfer ke rekening lainnya juga gagal, mengapa ini?? lagi butuh²nya malah kesalahan tidak jelas gini.",False,TIDAK_SKIP
023f7eaf-5b1e-4905-a633-05f8bf0ac716,GajiGesa,com.gajigesanative,3,2024-11-18,"Sudah 2 hari penarikan gaji belum masuk,layanan konsultasi tidak merespon","sudah 2 hari penarikan gaji belum masuk,layanan konsultasi tidak merespon",False,TIDAK_SKIP
f55694e2-3380-4167-b9fc-de8ded5ae138,GajiGesa,com.gajigesanative,5,2024-11-16,"Sangat membantu,tapi kok dlm 2 hari ini penarikan selalu gagal,,","sangat membantu,tapi mengapa dalam 2 hari ini penarikan selalu gagal,,",False,TIDAK_SKIP
a72a786d-2180-446a-8931-d164da5c5543,GajiGesa,com.gajigesanative,3,2024-10-20,gangguan kah ? ga bisa masuk aplikasi,gangguan kah ? tidak bisa masuk aplikasi,False,TIDAK_SKIP
dc8a251d-0d4e-499f-be3b-38181257578d,GajiGesa,com.gajigesanative,1,2024-10-19,Tidak memberitahu perusahaan akan belum aktifnya masa transaksi,tidak memberitahu perseroan akan belum aktifnya masa bertransaksi,False,TIDAK_SKIP
374ac033-b688-4c7b-ad18-a4b66862d216,GajiGesa,com.gajigesanative,5,2024-10-19,download langsung pengajuan dan langsung di ACC 👍👍👍,mengunduh segera pengajuan dan segera di menyetujui,False,TIDAK_SKIP
dcd7b227-7a1b-4e0d-8474-af67395c1fdc,GajiGesa,com.gajigesanative,5,2024-10-18,"Aplikasi nya mantap,,bisa membantu di saat situasi keda'an darurat,,,semoga aplikasi ini bisa membantu semua karyawan yg bner2 membutuhkan,,,mantaap,,aplikasi yg sangat mambantu sekali","aplikasi ya mantap,,bisa membantu di saat situasi keda'an darurat,,semoga aplikasi ini bisa membantu semuanya karyawan yang benar-benar membutuhkan,,mantaap,,aplikasi yang sangat mambantu sekali",False,TIDAK_SKIP
e653bec3-3176-44c4-975f-59088f5e2640,GajiGesa,com.gajigesanative,4,2024-10-17,"Thankyou gaji gesa,, gajian jadi lebih cepat, berguna juga buat kebutuhan yang mendadak, sangat rekomanded donk pastinya bagi kita yg mau mengelola gajian tanpa ribet buat kebutuhan sehari2. penarikan juga lebih fleksibel. banyak bonusnya juga dan sangat membantu di awal bulan bagi yg kita gajian di akhir bulan.","terima kasih gaji gesa,, penggajian jadi lebih cepat, bermanfaat juga untuk kebutuhan yang mendadak, sangat rekomanded dong pastinya bagi kita yang mau mengelola penggajian tanpa ada rumit untuk kebutuhan sehari2. penarikan juga lebih fleksibel. banyak bonusnya juga dan sangat membantu di mulai bulan bagi yang kita penggajian di terakhir bulan.",False,TIDAK_SKIP
84bbdffa-ea6e-4de8-b04d-931bb6482628,GajiGesa,com.gajigesanative,1,2024-10-17,"Aplikasi apaan ,, narik gaji aja nggak bisaa ... payahhh .. cukup kecewa","aplikasi apaan ,, menarik gaji saja tidak bisa .. payah .. cukup kecewa",False,TIDAK_SKIP
c07cdd66-544a-4779-8461-2b9216ad8f84,GajiGesa,com.gajigesanative,5,2024-10-13,Tolong jangan keluar keluar terus udah saya kasih hibtang 5,mohon jangan mengeluarkan mengeluarkan terus sudah saya kasih hibtang 5,False,TIDAK_SKIP
c411a343-4e51-49df-9d1f-c2a302378ce8,GajiGesa,com.gajigesanative,3,2024-10-12,Baru di coba,baru di mencoba,False,TIDAK_SKIP
4a837950-3f57-4b0c-a56c-998a6238952f,GajiGesa,com.gajigesanative,5,2024-10-10,batas penarikan saya 500 ribu per bulan,batas penarikan saya 500 seribu per bulan,False,TIDAK_SKIP
438e89c3-2c69-4feb-a071-e5fa795e6248,GajiGesa,com.gajigesanative,1,2024-10-10,Tidak bisa mengajukan pinjaman setelah 4 bulan,tidak bisa mengajukan meminjam setelah 4 bulan,False,TIDAK_SKIP
a5ad9a20-c9a5-4980-b39e-e93813baa75a,GajiGesa,com.gajigesanative,5,2024-10-10,ada pajak ppn dalam setiap penarikan,ada pajak ppn di dalam setiap penarikan,False,TIDAK_SKIP
55835a56-588a-4dfe-a3e2-12df32b1aad1,GajiGesa,com.gajigesanative,5,2024-09-28,dana bisa ditarik setelah tanggal 25 setiap bulan,dana bisa ditarik setelah tarikh 25 setiap bulan,False,TIDAK_SKIP
6116136d-c933-45f7-8510-62d094172be2,GajiGesa,com.gajigesanative,5,2024-09-16,pengajuan penarikan saya masih dalam proses,pengajuan penarikan saya masih di dalam proses,False,TIDAK_SKIP
b19fc352-9657-4a6f-b144-a8e9ea37a121,GajiGesa,com.gajigesanative,3,2024-09-15,Ini kenapa tidak bisa tarik gaji padahal sudah sudah pada masa transaksi,ini mengapa tidak bisa tarik gaji padahal sudah sudah kepada masa bertransaksi,False,TIDAK_SKIP
6a7a476a-a04f-4188-a995-578facc2eb6d,GajiGesa,com.gajigesanative,1,2024-09-14,Sudah masuk masa transaksi tapi gak bisa di tarik gajinya,sudah masuk masa bertransaksi tapi tidak bisa di tarik gajinya,False,TIDAK_SKIP
87146cfb-041a-4745-b12a-9dc138c02f19,GajiGesa,com.gajigesanative,1,2024-09-14,"Knp penarikan di bulan ke 5 kok lama sekali,pdahal ini sudah tgl 15","kenapa penarikan di bulan ke 5 mengapa lama sekali,pdahal ini sudah tanggal 15",False,TIDAK_SKIP
af2a046f-fc60-45e1-b153-7692d1bda676,GajiGesa,com.gajigesanative,3,2024-09-14,Kalau bisa di buat system cicil biar meringankan pegawai gaji pas pasan,kalau bisa di untuk system cicil biar meringankan pegawai gaji pas pasan,False,TIDAK_SKIP
601cf39e-15be-4b6e-bd4e-82a457ce907e,GajiGesa,com.gajigesanative,5,2024-09-14,"Alhamdulillah bisa membantu di saat kita lagi butuh,kalau bisa limitnya di naikan lagi🙏🙏","segala puji bagi allah bisa membantu di saat kita lagi butuh,kalau bisa limitnya di naikan lagi",False,TIDAK_SKIP
795c7666-414f-44d9-83aa-11049118e57b,GajiGesa,com.gajigesanative,5,2024-09-13,Alhamdulillah membantu..tapi sayang admin terlalu gede.. point ajj ga nambah..,segala puji bagi allah membantu..tapi sayang administrator amat sangat gede.. point saja tidak nambah..,False,TIDAK_SKIP
b71ea6d2-056c-4438-91c7-10a2ba053fbe,GajiGesa,com.gajigesanative,5,2024-09-13,proses pencairan membutuhkan waktu satu hari kerja,proses pencairan membutuhkan waktu satu hari kerja,False,TIDAK_SKIP
e5355b6e-64eb-45b4-8d7d-ff04f7d8e7ce,GajiGesa,com.gajigesanative,5,2024-09-12,Sangat membantu dikala emergency,sangat membantu dikala emergency,False,TIDAK_SKIP
84a5deea-fa32-4e99-b6fc-27cf7296d68a,GajiGesa,com.gajigesanative,1,2024-09-12,Keterangannya sudah memasuki masa transaksi tapi pas di coba melakukan penarikan sampai 3 hari masih juga belum bisa...,keterangannya sudah memasuki masa bertransaksi tapi pas di mencoba melakukan penarikan hingga 3 hari masih juga belum bisa..,False,TIDAK_SKIP
56b4077e-f571-4c3d-9d54-e8cdb86fcc96,GajiGesa,com.gajigesanative,5,2024-09-09,Efektif membantu di saat2 krusial,efektif membantu di saat-saat krusial,False,TIDAK_SKIP
b3a09fa8-0239-4cb5-984b-3adb368db675,GajiGesa,com.gajigesanative,5,2024-09-05,Knapa skrang gak bisa buat transfer ya..mohon infonya..,kenapa sekarang tidak bisa untuk transfer ya..mohon infonya..,False,TIDAK_SKIP
2c5c2fda-24ee-4d0b-950f-120fe3b7cded,GajiGesa,com.gajigesanative,1,2024-08-28,"Tidak bisa melakukan transaksi di bulan ke 4, parah.....","tidak bisa melakukan bertransaksi di bulan ke 4, parah..",False,TIDAK_SKIP
1a9f926c-b73c-457e-8090-0c579b37900c,GajiGesa,com.gajigesanative,3,2024-08-17,Kenapa tidak bisa bertransaksi ?? Mohon segera dibenerin dong...,mengapa tidak bisa bertransaksi ?? mohon lekas dibenerin dong..,False,TIDAK_SKIP
62565465-2ba9-40bb-bd5f-cd33098e13ee,GajiGesa,com.gajigesanative,2,2024-08-15,Awalnya lancar ..koq sekarang akun gak bisa buat transaksi hub.HRD..yg di hubungi HRD PT nya malah gak ngerti apa apa🤦🤦,awalnya lancar sekali ..koq sekarang akun pengguna tidak bisa untuk bertransaksi hub.hrd..yg di menghubungi hrd perseroan terbatas ya malah tidak mengerti apa apa,False,TIDAK_SKIP
acc45283-49df-4da2-919e-29e3b0c449b5,GajiGesa,com.gajigesanative,4,2024-08-14,Perbaikan bug nya kok lama sekali ya.. Belum kelar kelar,memperbaiki bug ya mengapa lama sekali ya.. belum kelar kelar,False,TIDAK_SKIP
1f7317f3-c008-447a-b877-05d48e774560,GajiGesa,com.gajigesanative,5,2024-08-12,Sangat membantu jika ada keperluan mendadak. Hanya saran buat pengguna..lebih bijak lah menggunakan gajigesa.. Ambil gajigesa ketika kalian lagi banyak lemburan aja 😁,sangat membantu jika ada keperluan mendadak. saja saran untuk pengguna..lebih bijak lah menggunakan gajigesa.. ambil gajigesa ketika kamu semua lagi banyak lemburan saja,False,TIDAK_SKIP
961316dc-6544-4e02-a42f-e4a43b6348bc,GajiGesa,com.gajigesanative,1,2024-08-11,Kenapa transaksi saya masih menunggu.....tolong di percepat,mengapa bertransaksi saya masih menunggu..tolong di percepat,False,TIDAK_SKIP
0cfacf0e-0c38-44cf-bbba-b2578ac8428f,GajiGesa,com.gajigesanative,5,2024-08-07,Sangat Membatu Di Saat Belum Gajian Ada Kebutuhan Mendakak,sangat membantu di saat belum penggajian ada kebutuhan mendakak,False,TIDAK_SKIP
98f8220e-6444-4a7b-ab31-3b2ce6bc4ca5,GajiGesa,com.gajigesanative,5,2024-08-05,sistem menampilkan kode error 404,sistem menampilkan kode rahasia error 404,False,TIDAK_SKIP
264400ee-3567-4faa-8f3f-4946317b7643,GajiGesa,com.gajigesanative,5,2024-08-05,Makin kesi makin jelek aplikasinya pitur transfer nya di hilangin..,makin kesi makin jelek aplikasinya pitur transfer ya di hilangin..,False,TIDAK_SKIP
abdb3ee9-b509-42c0-b9e2-99f2f8ab1d06,GajiGesa,com.gajigesanative,1,2024-08-04,Sayangnya tidak bisa di buat sistem cicil... Mungkin klau di buat sistem jjil pasti lebih bagus lagi....,sayangnya tidak bisa di untuk sistem cicil.. barangkali kalau di untuk sistem jjil pasti lebih bagus lagi..,False,TIDAK_SKIP
cc6f5ee8-195b-43dc-9b10-d7fd33d40ae9,GajiGesa,com.gajigesanative,1,2024-08-01,"Aplikasinya berat, terus uang saya hilang 50rb karena error n berat aplikasinya","aplikasinya berat, terus uang saya hilang 50rb karena error dan berat aplikasinya",False,TIDAK_SKIP
be900edb-4989-4188-943f-aa16dc3b698e,GajiGesa,com.gajigesanative,5,2024-07-30,Bener² sangat terbantu dengan apk ini .. thanks ga ragu pokoknya mudah ga ribet,bener² sangat terbantu dengan aplikasi ini .. terima kasih tidak ragu pokoknya gampang tidak rumit,False,TIDAK_SKIP
aba9cee4-3f9f-4699-928f-9099b209e261,GajiGesa,com.gajigesanative,2,2024-07-15,Lama sekali untuk approved nya ka ?,lama sekali untuk approved ya kak ?,False,TIDAK_SKIP
d1b53110-bfa0-4bd0-aa68-8db671e93e54,GajiGesa,com.gajigesanative,1,2024-07-14,"Aplikasi jelek banget, bisa dipake sekali doang bulan lalu. Bulan ini lagi butuh bolak balik cek aplikasi saldo 0, tp cek punya temen ada saldo nya.","aplikasi jelek banget, bisa dipakai sekali saja bulan lalu. bulan ini lagi membutuhkan bolak balik cek aplikasi saldo 0, tapi cek punya teman ada saldo nya.",False,TIDAK_SKIP
bbbb96d2-23a9-4720-8966-a56d56619cf4,GajiGesa,com.gajigesanative,1,2024-07-13,"Sanggat buruk app nya,, hrd sudah medaftrakan no hp tapi tetap tidak bisa login alasan no tdk terdaftar","sangat buruk app nya,, hrd sudah medaftrakan no handphone tapi tetap tidak bisa login alasan no tidak terdaftar",False,TIDAK_SKIP
c8f1dad6-f409-43ba-b099-b4baac26d519,GajiGesa,com.gajigesanative,4,2024-07-13,Sangat oke...tp saat ini nggak bs di gunakan,sangat oke..tp saat ini tidak bisa di gunakan,False,TIDAK_SKIP
fda13adc-4db0-4e08-a29e-099a8e04951d,GajiGesa,com.gajigesanative,5,2024-07-11,Berguna ketika keperluan pokok mendadak..mkasih,bermanfaat ketika keperluan pokok mendadak..mkasih,False,TIDAK_SKIP
55713fde-9289-4289-869a-edd9ab351584,GajiGesa,com.gajigesanative,1,2024-07-06,Aps nya udh g jls..Absensi sdh ssuai dn sdh info ke hrd jg. Tp gasi gesa ttp ksong.,aps ya sudah tidak jls..absensi sudah ssuai dan sudah info ke hrd jg. tapi gasi gesa tetap ksong.,False,TIDAK_SKIP
bc81e758-55c9-40a1-83a2-fb79bffea2c2,GajiGesa,com.gajigesanative,4,2024-07-05,Sebner nya aplikasi ini sangat membantu namun apakah harus stiap bulan di update trus.. Msa stiap bulan update lagi update lagi.. Whay.??,sebner ya aplikasi ini sangat membantu akan tetapi apakah harus setiap bulan di update trus.. masa setiap bulan update lagi update lagi.. whay.??,False,TIDAK_SKIP
eb059753-0c74-4466-8b76-e1b89dfe0e4c,GajiGesa,com.gajigesanative,5,2024-06-26,Mantul & luar biasa byk membantu gaesss...😍👍🫰,mantap & luar biasa banyak membantu gaess..,False,TIDAK_SKIP
ffcc61f4-24a2-4524-9103-9fbda17bd603,GajiGesa,com.gajigesanative,1,2024-06-26,"Aplikasi gak guna, gak bisa di pake pas tangal tua, klo mau tanggal 15 keatas bisa diambil pas orang butuh..","aplikasi tidak guna, tidak bisa di pakai pas tangal tua, kalau mau tarikh 15 keatas bisa diambil pas manusia butuh..",False,TIDAK_SKIP
69fec05b-5c03-42ed-90ac-f31445436831,GajiGesa,com.gajigesanative,5,2024-06-24,Membantu,membantu,True,TERLALU_PENDEK
dbd6e303-771b-4999-a6fe-5ed0816788c4,GajiGesa,com.gajigesanative,5,2024-06-22,Bagus,bagus,True,TERLALU_PENDEK
45f3f525-c8a4-40ef-8966-9982a9824422,GajiGesa,com.gajigesanative,5,2024-06-21,saya coba login tapi diminta update dulu,saya mencoba login tapi diminta update dulu,False,TIDAK_SKIP
219cf0d9-5ef6-4b60-bbf3-20ada5fd3cf9,GajiGesa,com.gajigesanative,5,2024-06-17,ada update versi terbaru hari ini,ada update versi terbaru hari ini,False,TIDAK_SKIP
49383c67-04be-4380-b031-12b24737c12e,GajiGesa,com.gajigesanative,3,2024-06-16,"Tidak membantu,sudah di daftarkan pihak HRD...tapi tidak bisa di pakai....kalo di cek di aplikasi keterangan terdaftar data sudah ada.....hampir tiap bulan hubungi HRD dan ASM ....tetap tidakbisa login","tidak membantu,sudah di daftarkan pihak hrd..tapi tidak bisa di pakai..kalo di cek di aplikasi keterangan terdaftar data sudah ada..hampir tiap bulan menghubungi hrd dan asm ..tetap tidakbisa login",False,TIDAK_SKIP
89a24ba2-15cb-498c-af8a-ea7a08755902,GajiGesa,com.gajigesanative,5,2024-06-14,Sangat bermanfaat,sangat bermanfaat,True,TERLALU_PENDEK
bb313bc0-0c75-4717-a7d0-3d3d8ee02b7a,GajiGesa,com.gajigesanative,2,2024-06-10,Pendapatan ga sesuai dengan pengeluaran nya???saldo 0 terus udah bolak-balik refresh sampai keluar masuk sampai uninstall juga,pendapatan tidak sesuai dengan pengeluaran nya??saldo 0 terus sudah bolak-balik refresh hingga mengeluarkan masuk hingga menghapus juga,False,TIDAK_SKIP
0b251518-627f-4cf0-ae0c-befaf01c7469,GajiGesa,com.gajigesanative,1,2024-05-22,ko no hp tdk terdaftar,kok no handphone tidak terdaftar,False,TIDAK_SKIP
58f9e04e-b00e-44f8-b194-1822670ce62c,GajiGesa,com.gajigesanative,1,2024-05-19,Udah tanggal nya gabisa di tarik,sudah tarikh ya tidak bisa di tarik,False,TIDAK_SKIP
e8d57848-008f-4fdd-9727-09765b125ef7,GajiGesa,com.gajigesanative,1,2024-05-15,Parah 🤣,parah,True,TERLALU_PENDEK
56eb3516-0486-4ba5-b9ce-f4e3bfeb4b51,GajiGesa,com.gajigesanative,1,2024-05-09,"setelah Owner perusahaan melakukan promosi aplikasi kok tiba² aplikasi gak bisa digunakan. Hubungi CS pun hanya disuruh call HRD perusahaan. Entah aplikasi nya yg bermasalah atau perusahaan yg bermasalah, intinya sangat tidak profesional!!!","setelah owner perseroan melakukan promosi aplikasi mengapa tiba-tiba aplikasi tidak bisa digunakan. menghubungi layanan pelanggan pun saja disuruh call hrd perusahaan. entah aplikasi ya yang bermasalah atau perseroan yang bermasalah, intinya sangat tidak profesional!!",False,TIDAK_SKIP
6c4b4c57-37f0-453d-a508-33c429cf20e7,GajiGesa,com.gajigesanative,3,2024-05-07,"Bagus fitur"" yg dlu sih bisa tarik ke dana sampe 300 bahkan lebih,skrng mksimal 50 rebu.","bagus fitur"" yang dulu sih bisa tarik ke dana sampai 300 bahkan lebih,skrng mksimal 50 rebu.",False,TIDAK_SKIP
13b7a4e8-00fb-4a07-8a43-3efd5cab4420,GajiGesa,com.gajigesanative,1,2024-05-01,Sekarang udah tgl 1 tapi tetep tidak bisa di tarik,sekarang sudah tanggal 1 tapi tetap tidak bisa di tarik,False,TIDAK_SKIP
e899b1da-77b9-438f-9985-405dfbfb7d2e,GajiGesa,com.gajigesanative,1,2024-04-29,Gaji gesa udah bangkrut,gaji gesa sudah bangkrut,False,TIDAK_SKIP
30646769-f099-4cc9-8139-39e22b230535,GajiGesa,com.gajigesanative,5,2024-04-28,aplikasi sedang dalam maintenance,aplikasi sedang di dalam maintenance,False,TIDAK_SKIP
308c94f1-9bd2-4a24-a070-b91eeee0e88b,GajiGesa,com.gajigesanative,5,2024-04-21,Terima kasih saya telah bergabung di aplikasi GajiGesa,terima kasih saya telah bergabung di aplikasi gajigesa,False,TIDAK_SKIP
459188ca-01be-425b-955e-3da0d42f5046,GajiGesa,com.gajigesanative,1,2024-04-20,Aplikasi gak jelaa,aplikasi tidak jelaa,False,TIDAK_SKIP
98ad2438-cf95-4bc6-986d-a6f477a90803,GajiGesa,com.gajigesanative,5,2024-04-19,Sangat membantu sekalia dengan kehadiran aplikasi gaji gesa,sangat membantu sekalia dengan kehadiran aplikasi gaji gesa,False,TIDAK_SKIP
2f21282b-7c51-4e1b-b20c-41c483b5d4ee,GajiGesa,com.gajigesanative,2,2024-04-15,"Setelah baca ulasan sepertinya emang agak gak beres dengan gaji gesia rata""di bulan ke 3 pada gak bisa pdhl apk bagus bisa di manfatkan untuk kebutuhan cicilan dan lain""tapi ini malah bikin pusing tolong di perbaiki lg","setelah membaca ulasan sepertinya memang agak tidak beres dengan gaji gesia rata""di bulan ke 3 kepada tidak bisa padahal aplikasi bagus bisa di manfatkan untuk kebutuhan mencicil dan lain""tapi ini malah membuat pusing mohon di perbaiki lagi",False,TIDAK_SKIP
d64b3013-d73f-4858-9fc8-6d3b4cb13204,GajiGesa,com.gajigesanative,1,2024-04-10,Dari hr baik baik saja kenapa masih belum bisa untuk penarikan dan harus menghubungi hr terus,dari hr baik baik saja mengapa masih belum bisa untuk penarikan dan harus menghubungi hr terus,False,TIDAK_SKIP
8f2b95e6-afe7-4048-9cf4-afd02081342e,GajiGesa,com.gajigesanative,1,2024-04-01,Setiap mau narik gk pernh bisa padahal narik di tanggal 1. Aplikasi apaan gini,setiap mau menarik tidak pernh bisa padahal menarik di tarikh 1. aplikasi apaan begini,False,TIDAK_SKIP
79fb1e5b-f483-4f40-94d3-eebcf182e5a2,GajiGesa,com.gajigesanative,3,2024-04-01,Udah tgl satu kok belum ada saldonya sih..terus ada peringatan erorcodes terus menerus,sudah tanggal satu mengapa belum ada saldonya sih..terus ada peringatan erorcodes terus menerus,False,TIDAK_SKIP
0f73354a-780a-43f2-9d90-1bce100d7567,GajiGesa,com.gajigesanative,1,2024-03-31,Akun gajigesa sya SDH aktif tapi blm bisa transaksi bagaimana ini,akun pengguna gajigesa saya sudah aktif tapi belum bisa bertransaksi bagaimana ini,False,TIDAK_SKIP
fc5f8fcf-f053-4934-bf79-392d86e3f339,GajiGesa,com.gajigesanative,5,2024-03-20,"Maaf pa saya mau kompirmasi aja kenapa saya gk bisa tarik gaji sekarang biasa.a bisa tolong di bantu pa, kata suruh hubungi HR supaya di cek akun dlu gtu mohon bantuan.a","mohon maaf apa saya mau kompirmasi saja mengapa saya tidak bisa tarik gaji sekarang biasa.a bisa mohon di membantu pa, kata menyuruh menghubungi hr supaya di cek akun pengguna dulu begitu mohon bantuan.a",False,TIDAK_SKIP
2b1e116b-14c1-4aee-8092-5c3f64a79bae,GajiGesa,com.gajigesanative,4,2024-03-16,Tiap minggu update apk terus,tiap minggu update aplikasi terus,False,TIDAK_SKIP
653bff98-28bd-45c8-8e96-41a58e05d6ca,GajiGesa,com.gajigesanative,2,2024-03-15,Pas buka error knpa min,pas buka error kenapa min,False,TIDAK_SKIP
76ba61da-a126-4678-af4f-640ec8139c1e,GajiGesa,com.gajigesanative,5,2024-03-14,"Bagus ,tapi untuk bulan ke 3 susah untuk penarikan","bagus ,tapi untuk bulan ke 3 sulit untuk penarikan",False,TIDAK_SKIP
0232947a-e770-4fb4-b903-e5a105dcbd89,GajiGesa,com.gajigesanative,1,2024-03-14,"Makin kesini makin aneh gaji gesa, gk kayak awalan. Mentang"" udahh banyak yg gunain kali yak, malah jadi aneh","makin ke sini makin aneh gaji gesa, tidak seperti awalan. mentang-mentang sudah banyak yang gunain kali ini yak, malah jadi aneh",False,TIDAK_SKIP
867a269e-142f-4f81-b241-e5c685628532,GajiGesa,com.gajigesanative,1,2024-03-14,"Jelek banget , suka eror","jelek banget , menyukai error",False,TIDAK_SKIP
bd08f8a1-67d0-4b29-978a-13f76da7c19e,GajiGesa,com.gajigesanative,1,2024-03-11,Makin kesini makin ngga jelas baru awal penarikan sudah ngga bisa sudah hubungi CS ngga ada respon menghubungi HRD suruh tanya CS,makin ke sini makin tidak jelas baru mulai penarikan sudah tidak bisa sudah menghubungi layanan pelanggan tidak ada merespons menghubungi hrd menyuruh bertanya layanan pelanggan,False,TIDAK_SKIP
00ea4903-f31a-4be8-b727-e3d791373a31,GajiGesa,com.gajigesanative,5,2024-03-09,Yes pokonya namah,yes pokoknya namah,False,TIDAK_SKIP
b95114c8-f7e6-435f-b175-fb261adf30b2,GajiGesa,com.gajigesanative,1,2024-03-08,Untuk adminnya tidak ada tanggapan,untuk adminnya tidak ada tanggapan,False,TIDAK_SKIP
4298669c-a9bd-480a-a1e0-88ff32f48c0f,GajiGesa,com.gajigesanative,5,2024-03-05,Terima kasi sudah mebantu keluhan saya,terima kasih sudah mebantu keluhan saya,False,TIDAK_SKIP
cfaa2b0f-5560-4131-9fc7-598f440859ae,GajiGesa,com.gajigesanative,4,2024-03-01,"Astaghfirullah saya gak pernah narik gajih saya loh akhir bulan kenapa tiba² di transfer otomatis sih, kejadian udah 2 kali","astaghfirullah saya tidak pernah menarik gaji saya loh terakhir bulan mengapa tiba-tiba di transfer otomatis sih, kejadian sudah 2 kali ini",False,TIDAK_SKIP
